Hourly_DateTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,ZenithDeviation,Year,Month,Day,Hour,Log_Radiation
2016-11-12 19:00:00,1.23,50.75,30.47,61.67,137.54,3.75,440.50,2016,11,12,19,0.20
2016-11-12 20:00:00,1.22,49.08,30.48,55.25,156.26,4.59,500.50,2016,11,12,20,0.20
2016-11-12 21:00:00,1.21,48.00,30.49,56.50,161.18,5.53,560.50,2016,11,12,21,0.19
2016-11-12 22:00:00,1.22,47.08,30.49,50.58,159.03,5.72,620.50,2016,11,12,22,0.20
2016-11-12 23:00:00,1.21,47.00,30.48,49.08,154.96,6.09,680.50,2016,11,12,23,0.19
2016-11-13 00:00:00,1.21,46.83,30.47,46.33,152.77,5.06,699.50,2016,11,13,0,0.19
2016-11-13 01:00:00,1.21,45.92,30.45,62.58,163.43,5.72,639.50,2016,11,13,1,0.19
2016-11-13 02:00:00,1.21,45.50,30.44,59.17,162.71,3.65,579.50,2016,11,13,2,0.19
2016-11-13 03:00:00,1.21,45.42,30.44,66.25,157.47,5.90,519.50,2016,11,13,3,0.19
2016-11-13 04:00:00,1.20,44.50,30.44,62.58,153.88,6.00,459.50,2016,11,13,4,0.19
2016-11-13 05:00:00,1.19,44.17,30.44,59.83,161.25,6.09,399.50,2016,11,13,5,0.18
2016-11-13 06:00:00,6.53,44.00,30.45,59.17,164.70,6.93,339.50,2016,11,13,6,1.88
2016-11-13 07:00:00,90.07,46.67,30.46,54.33,137.25,3.65,279.50,2016,11,13,7,4.50
2016-11-13 08:00:00,454.86,53.17,30.47,55.25,73.47,4.97,219.50,2016,11,13,8,6.12
2016-11-13 09:00:00,658.64,56.08,30.48,40.67,82.39,5.62,159.50,2016,11,13,9,6.49
2016-11-13 10:00:00,808.08,57.42,30.48,46.08,124.15,6.37,99.50,2016,11,13,10,6.69
2016-11-13 11:00:00,891.74,58.50,30.47,53.33,132.09,6.65,39.50,2016,11,13,11,6.79
2016-11-13 12:00:00,902.64,58.92,30.45,59.42,67.84,8.06,22.00,2016,11,13,12,6.81
2016-11-13 13:00:00,837.84,57.75,30.43,65.67,30.80,9.56,80.50,2016,11,13,13,6.73
2016-11-13 14:00:00,706.19,57.75,30.42,64.67,92.09,6.84,140.50,2016,11,13,14,6.56
2016-11-13 15:00:00,513.42,55.83,30.42,69.33,108.38,8.43,200.50,2016,11,13,15,6.24
2016-11-13 16:00:00,270.00,53.25,30.42,79.08,53.83,7.22,260.50,2016,11,13,16,5.60
2016-11-13 17:00:00,36.06,49.83,30.43,88.50,104.54,7.12,320.50,2016,11,13,17,3.59
2016-11-13 18:00:00,1.21,48.00,30.44,96.33,92.73,5.25,380.50,2016,11,13,18,0.19
2016-11-13 19:00:00,1.21,46.92,30.46,99.25,80.83,4.87,440.50,2016,11,13,19,0.19
2016-11-13 20:00:00,1.21,45.00,30.47,93.25,123.53,4.78,500.50,2016,11,13,20,0.19
2016-11-13 21:00:00,1.20,44.67,30.47,87.25,142.29,6.75,560.50,2016,11,13,21,0.18
2016-11-13 22:00:00,1.20,45.00,30.47,84.00,125.19,8.81,620.50,2016,11,13,22,0.18
2016-11-13 23:00:00,1.20,45.58,30.47,63.58,140.95,6.56,680.50,2016,11,13,23,0.18
2016-11-14 00:00:00,1.20,46.00,30.46,28.58,154.95,6.47,699.50,2016,11,14,0,0.18
2016-11-14 01:00:00,1.20,45.75,30.46,27.17,146.23,7.50,639.50,2016,11,14,1,0.19
2016-11-14 02:00:00,1.20,45.17,30.45,27.58,149.17,7.12,579.50,2016,11,14,2,0.19
2016-11-14 03:00:00,1.19,45.00,30.44,26.58,153.85,6.65,519.50,2016,11,14,3,0.17
2016-11-14 04:00:00,1.20,44.50,30.44,35.17,143.61,6.00,459.50,2016,11,14,4,0.18
2016-11-14 05:00:00,1.20,45.00,30.44,50.17,141.26,6.19,399.50,2016,11,14,5,0.19
2016-11-14 06:00:00,6.38,45.83,30.45,47.67,128.84,7.78,339.50,2016,11,14,6,1.85
2016-11-14 07:00:00,79.30,47.75,30.46,63.33,102.94,5.90,279.50,2016,11,14,7,4.37
2016-11-14 08:00:00,314.78,52.75,30.48,79.92,108.33,5.06,219.50,2016,11,14,8,5.75
2016-11-14 09:00:00,344.65,52.08,30.49,96.83,74.25,4.78,159.50,2016,11,14,9,5.84
2016-11-14 10:00:00,596.27,53.25,30.49,97.75,73.74,5.53,99.50,2016,11,14,10,6.39
2016-11-14 11:00:00,576.36,54.00,30.47,97.50,132.41,6.75,39.50,2016,11,14,11,6.36
2016-11-14 12:00:00,732.53,55.58,30.45,89.92,94.42,8.25,22.00,2016,11,14,12,6.60
2016-11-14 13:00:00,649.26,55.25,30.44,95.67,85.92,6.00,80.50,2016,11,14,13,6.48
2016-11-14 14:00:00,499.26,54.08,30.43,98.50,104.45,5.72,140.50,2016,11,14,14,6.21
2016-11-14 15:00:00,281.91,53.08,30.43,99.00,79.35,5.15,200.50,2016,11,14,15,5.64
2016-11-14 16:00:00,138.63,51.58,30.44,100.33,81.70,6.56,260.50,2016,11,14,16,4.93
2016-11-14 17:00:00,75.37,51.58,30.45,99.58,108.43,5.06,320.50,2016,11,14,17,4.32
2016-11-14 18:00:00,1.23,50.83,30.46,100.67,89.05,4.40,380.50,2016,11,14,18,0.21
2016-11-14 19:00:00,1.22,49.92,30.47,101.00,85.33,4.69,440.50,2016,11,14,19,0.20
2016-11-14 20:00:00,1.22,49.00,30.48,101.92,107.06,4.31,500.50,2016,11,14,20,0.20
2016-11-14 21:00:00,1.23,48.17,30.48,102.00,116.44,4.78,560.50,2016,11,14,21,0.20
2016-11-14 22:00:00,1.22,47.33,30.48,101.92,148.27,7.59,620.50,2016,11,14,22,0.20
2016-11-14 23:00:00,1.20,45.58,30.47,84.58,167.93,7.78,680.50,2016,11,14,23,0.18
2016-11-15 00:00:00,1.20,44.50,30.46,78.67,163.99,8.44,699.50,2016,11,15,0,0.18
2016-11-15 01:00:00,1.21,44.17,30.45,79.08,169.07,9.94,639.50,2016,11,15,1,0.19
2016-11-15 02:00:00,1.21,44.33,30.44,77.75,165.27,8.44,579.50,2016,11,15,2,0.19
2016-11-15 03:00:00,1.21,44.33,30.43,67.17,156.59,8.90,519.50,2016,11,15,3,0.19
2016-11-15 04:00:00,1.22,44.25,30.42,56.58,154.46,10.12,459.50,2016,11,15,4,0.20
2016-11-15 05:00:00,1.20,44.67,30.43,53.75,156.72,10.31,399.50,2016,11,15,5,0.18
2016-11-15 06:00:00,6.30,44.00,30.44,52.33,164.59,12.46,339.50,2016,11,15,6,1.84
2016-11-15 07:00:00,88.66,46.08,30.46,51.83,151.79,7.50,279.50,2016,11,15,7,4.48
2016-11-15 08:00:00,447.06,51.08,30.47,61.50,118.32,5.72,219.50,2016,11,15,8,6.10
2016-11-15 09:00:00,475.31,52.83,30.49,85.75,117.76,8.90,159.50,2016,11,15,9,6.16
2016-11-15 10:00:00,497.10,53.58,30.49,96.50,115.80,6.75,99.50,2016,11,15,10,6.21
2016-11-15 11:00:00,578.72,54.42,30.47,98.08,79.27,7.78,39.50,2016,11,15,11,6.36
2016-11-15 12:00:00,694.70,54.33,30.46,98.33,97.33,6.00,22.00,2016,11,15,12,6.54
2016-11-15 13:00:00,840.63,56.42,30.45,84.08,96.72,7.97,80.50,2016,11,15,13,6.73
2016-11-15 14:00:00,748.36,56.75,30.44,85.50,102.89,7.21,140.50,2016,11,15,14,6.62
2016-11-15 15:00:00,448.15,57.00,30.44,88.83,103.42,7.31,200.50,2016,11,15,15,6.11
2016-11-15 16:00:00,293.49,55.42,30.44,92.50,105.20,5.25,260.50,2016,11,15,16,5.68
2016-11-15 17:00:00,35.54,52.75,30.45,94.58,112.61,7.78,320.50,2016,11,15,17,3.57
2016-11-15 18:00:00,1.22,50.08,30.45,87.50,122.87,6.84,380.50,2016,11,15,18,0.20
2016-11-15 19:00:00,1.22,49.25,30.46,55.33,147.22,8.06,440.50,2016,11,15,19,0.20
2016-11-15 20:00:00,1.22,49.42,30.47,35.08,143.29,8.62,500.50,2016,11,15,20,0.20
2016-11-15 21:00:00,1.21,48.08,30.48,36.33,155.60,8.90,560.50,2016,11,15,21,0.19
2016-11-15 22:00:00,1.21,48.00,30.48,31.42,167.39,9.00,620.50,2016,11,15,22,0.19
2016-11-15 23:00:00,1.21,48.00,30.48,30.00,170.95,9.37,680.50,2016,11,15,23,0.19
2016-11-16 00:00:00,1.23,47.64,30.47,28.64,163.73,10.02,697.45,2016,11,16,0,0.20
2016-11-16 01:00:00,1.22,46.50,30.46,28.67,170.35,8.15,639.50,2016,11,16,1,0.20
2016-11-16 02:00:00,1.22,46.58,30.45,25.92,159.37,9.00,579.50,2016,11,16,2,0.20
2016-11-16 03:00:00,1.21,48.17,30.44,22.67,169.97,9.37,519.50,2016,11,16,3,0.19
2016-11-16 04:00:00,1.22,48.67,30.44,21.33,162.10,10.22,459.50,2016,11,16,4,0.20
2016-11-16 05:00:00,1.23,49.25,30.44,20.42,159.86,12.00,399.50,2016,11,16,5,0.21
2016-11-16 06:00:00,6.21,49.00,30.45,20.50,171.88,11.25,339.50,2016,11,16,6,1.83
2016-11-16 07:00:00,88.38,51.25,30.47,18.83,153.77,10.40,279.50,2016,11,16,7,4.48
2016-11-16 08:00:00,451.32,58.58,30.47,15.50,133.03,7.12,219.50,2016,11,16,8,6.11
2016-11-16 09:00:00,654.71,61.33,30.49,18.33,114.99,7.50,159.50,2016,11,16,9,6.48
2016-11-16 10:00:00,808.12,64.00,30.48,15.42,109.34,10.03,99.50,2016,11,16,10,6.69
2016-11-16 11:00:00,889.73,63.42,30.47,30.25,120.79,9.75,39.50,2016,11,16,11,6.79
2016-11-16 12:00:00,905.47,63.92,30.45,27.92,121.04,7.21,21.17,2016,11,16,12,6.81
2016-11-16 13:00:00,847.23,66.00,30.42,16.00,147.69,9.84,79.50,2016,11,16,13,6.74
2016-11-16 14:00:00,716.34,66.42,30.41,15.50,104.11,11.44,139.50,2016,11,16,14,6.57
2016-11-16 15:00:00,524.42,64.25,30.41,18.08,122.88,12.75,199.50,2016,11,16,15,6.26
2016-11-16 16:00:00,275.33,62.75,30.41,18.42,134.09,13.87,259.50,2016,11,16,16,5.62
2016-11-16 17:00:00,33.24,58.17,30.41,20.92,152.73,13.22,319.50,2016,11,16,17,3.50
2016-11-16 18:00:00,1.24,54.83,30.43,22.25,161.33,13.22,379.50,2016,11,16,18,0.21
2016-11-16 19:00:00,1.21,48.83,30.44,72.58,139.86,6.84,439.50,2016,11,16,19,0.19
2016-11-16 20:00:00,1.21,46.00,30.44,91.42,120.81,8.15,499.50,2016,11,16,20,0.19
2016-11-16 21:00:00,1.20,45.08,30.44,93.67,101.67,5.90,559.50,2016,11,16,21,0.19
2016-11-16 22:00:00,1.21,46.33,30.44,54.50,133.66,9.19,619.50,2016,11,16,22,0.19
2016-11-16 23:00:00,1.22,50.58,30.43,24.75,154.56,12.84,679.50,2016,11,16,23,0.20
2016-11-17 00:00:00,1.23,51.33,30.43,22.08,159.72,15.47,699.50,2016,11,17,0,0.21
2016-11-17 01:00:00,1.22,51.17,30.42,22.83,158.61,15.09,639.50,2016,11,17,1,0.20
2016-11-17 02:00:00,1.24,51.83,30.41,21.17,162.09,10.50,579.50,2016,11,17,2,0.21
2016-11-17 03:00:00,1.23,52.00,30.41,20.67,162.10,14.06,519.50,2016,11,17,3,0.21
2016-11-17 04:00:00,1.22,52.00,30.41,20.50,153.48,9.84,459.50,2016,11,17,4,0.20
2016-11-17 05:00:00,1.22,52.00,30.42,20.17,159.03,12.56,399.50,2016,11,17,5,0.20
2016-11-17 06:00:00,6.98,51.25,30.43,20.00,155.48,11.06,339.50,2016,11,17,6,1.94
2016-11-17 07:00:00,88.15,54.17,30.44,17.50,157.94,8.53,279.50,2016,11,17,7,4.48
2016-11-17 08:00:00,447.90,59.00,30.45,18.92,98.36,9.37,219.50,2016,11,17,8,6.10
2016-11-17 09:00:00,594.21,57.92,30.46,23.75,65.99,6.84,159.50,2016,11,17,9,6.39
2016-11-17 10:00:00,759.92,59.83,30.46,21.00,92.39,5.53,99.50,2016,11,17,10,6.63
2016-11-17 11:00:00,814.06,59.50,30.45,26.50,84.36,9.47,39.50,2016,11,17,11,6.70
2016-11-17 12:00:00,902.65,60.75,30.43,28.67,149.23,9.56,21.17,2016,11,17,12,6.81
2016-11-17 13:00:00,841.07,61.17,30.42,27.33,45.90,9.47,79.50,2016,11,17,13,6.73
2016-11-17 14:00:00,670.70,60.50,30.41,33.58,97.52,6.37,139.50,2016,11,17,14,6.51
2016-11-17 15:00:00,365.36,59.00,30.40,42.00,79.51,6.75,199.50,2016,11,17,15,5.90
2016-11-17 16:00:00,269.91,58.50,30.40,30.67,105.95,5.81,259.50,2016,11,17,16,5.60
2016-11-17 17:00:00,34.84,56.67,30.41,20.58,101.61,4.68,319.50,2016,11,17,17,3.55
2016-11-17 18:00:00,1.23,53.50,30.42,19.00,147.38,6.19,379.50,2016,11,17,18,0.21
2016-11-17 19:00:00,1.22,51.33,30.44,20.58,166.75,7.31,439.50,2016,11,17,19,0.20
2016-11-17 20:00:00,1.22,50.33,30.45,21.17,160.37,7.78,499.50,2016,11,17,20,0.20
2016-11-17 21:00:00,1.22,50.00,30.45,21.17,168.60,9.28,559.50,2016,11,17,21,0.20
2016-11-17 22:00:00,1.22,49.33,30.45,21.00,158.90,8.15,619.50,2016,11,17,22,0.20
2016-11-17 23:00:00,1.21,48.83,30.45,21.67,161.49,7.59,679.50,2016,11,17,23,0.19
2016-11-18 00:00:00,1.21,47.67,30.44,22.67,170.16,8.06,700.50,2016,11,18,0,0.19
2016-11-18 01:00:00,1.22,47.75,30.43,26.92,173.95,7.12,640.50,2016,11,18,1,0.19
2016-11-18 02:00:00,1.22,46.92,30.43,25.42,165.83,7.97,580.50,2016,11,18,2,0.20
2016-11-18 03:00:00,1.22,47.00,30.42,27.92,166.45,8.72,520.50,2016,11,18,3,0.20
2016-11-18 04:00:00,1.20,46.92,30.42,30.58,159.32,8.62,460.50,2016,11,18,4,0.19
2016-11-18 05:00:00,1.21,46.00,30.42,35.25,162.75,8.44,400.50,2016,11,18,5,0.19
2016-11-18 06:00:00,5.99,45.58,30.43,51.08,160.63,8.81,340.50,2016,11,18,6,1.79
2016-11-18 07:00:00,71.51,47.50,30.43,64.42,155.73,6.09,280.50,2016,11,18,7,4.27
2016-11-18 08:00:00,256.40,52.42,30.45,82.67,144.49,7.12,220.50,2016,11,18,8,5.55
2016-11-18 09:00:00,407.43,52.58,30.45,95.17,111.08,4.12,160.50,2016,11,18,9,6.01
2016-11-18 10:00:00,560.03,53.08,30.44,97.58,88.87,5.15,100.50,2016,11,18,10,6.33
2016-11-18 11:00:00,731.93,54.50,30.43,91.17,65.55,6.75,40.50,2016,11,18,11,6.60
2016-11-18 12:00:00,894.97,59.50,30.41,51.67,114.58,5.62,21.33,2016,11,18,12,6.80
2016-11-18 13:00:00,820.91,62.25,30.41,26.50,54.66,5.62,79.50,2016,11,18,13,6.71
2016-11-18 14:00:00,704.75,61.75,30.39,28.00,140.59,5.15,139.50,2016,11,18,14,6.56
2016-11-18 15:00:00,460.49,58.67,30.39,44.17,75.53,5.71,199.50,2016,11,18,15,6.13
2016-11-18 16:00:00,234.68,55.75,30.39,59.25,78.56,6.93,259.50,2016,11,18,16,5.46
2016-11-18 17:00:00,25.91,51.92,30.40,62.08,119.43,7.12,319.50,2016,11,18,17,3.25
2016-11-18 18:00:00,1.21,48.92,30.41,86.67,117.65,6.28,379.50,2016,11,18,18,0.19
2016-11-18 19:00:00,1.21,47.33,30.42,77.83,133.33,7.03,439.50,2016,11,18,19,0.19
2016-11-18 20:00:00,1.23,48.00,30.43,88.08,140.22,10.50,499.50,2016,11,18,20,0.20
2016-11-18 21:00:00,1.21,47.67,30.43,93.33,157.87,7.87,559.50,2016,11,18,21,0.19
2016-11-18 22:00:00,1.22,47.42,30.44,97.58,146.40,6.94,619.50,2016,11,18,22,0.20
2016-11-18 23:00:00,1.21,45.42,30.44,81.25,155.77,7.78,679.50,2016,11,18,23,0.19
2016-11-19 00:00:00,1.21,46.75,30.43,95.75,139.64,5.72,700.50,2016,11,19,0,0.19
2016-11-19 01:00:00,1.20,45.42,30.42,97.17,159.63,5.25,640.50,2016,11,19,1,0.19
2016-11-19 02:00:00,1.20,43.67,30.41,64.17,163.40,5.43,580.50,2016,11,19,2,0.18
2016-11-19 03:00:00,1.20,44.00,30.40,54.42,144.13,6.28,520.50,2016,11,19,3,0.19
2016-11-19 04:00:00,1.21,44.08,30.40,58.17,149.59,6.84,460.50,2016,11,19,4,0.19
2016-11-19 05:00:00,1.20,45.83,30.41,33.75,162.69,9.94,400.50,2016,11,19,5,0.18
2016-11-19 06:00:00,7.08,47.58,30.42,26.92,158.10,10.87,340.50,2016,11,19,6,1.96
2016-11-19 07:00:00,109.33,50.08,30.43,27.08,136.43,7.50,280.50,2016,11,19,7,4.69
2016-11-19 08:00:00,421.47,54.42,30.44,42.75,121.07,5.44,220.50,2016,11,19,8,6.04
2016-11-19 09:00:00,546.46,54.42,30.46,52.50,125.79,6.37,160.50,2016,11,19,9,6.30
2016-11-19 10:00:00,747.50,52.83,30.46,68.67,101.94,9.09,100.50,2016,11,19,10,6.62
2016-11-19 11:00:00,875.70,55.00,30.45,56.58,78.88,7.78,40.50,2016,11,19,11,6.78
2016-11-19 12:00:00,780.58,54.83,30.43,63.67,94.64,8.43,21.33,2016,11,19,12,6.66
2016-11-19 13:00:00,771.27,54.75,30.41,66.00,85.28,9.84,79.50,2016,11,19,13,6.65
2016-11-19 14:00:00,698.84,55.67,30.40,62.92,113.48,9.84,139.50,2016,11,19,14,6.55
2016-11-19 15:00:00,319.78,52.75,30.41,71.17,91.35,8.15,199.50,2016,11,19,15,5.77
2016-11-19 16:00:00,186.71,50.75,30.41,81.33,78.21,6.47,259.50,2016,11,19,16,5.23
2016-11-19 17:00:00,24.10,49.33,30.42,87.83,97.35,7.50,319.50,2016,11,19,17,3.18
2016-11-19 18:00:00,1.22,48.00,30.43,92.50,137.81,9.09,379.50,2016,11,19,18,0.20
2016-11-19 19:00:00,1.22,48.00,30.44,95.33,128.57,10.68,439.50,2016,11,19,19,0.20
2016-11-19 20:00:00,1.22,48.00,30.46,96.75,135.28,8.06,499.50,2016,11,19,20,0.20
2016-11-19 21:00:00,1.22,48.50,30.47,94.25,146.27,9.65,559.50,2016,11,19,21,0.20
2016-11-19 22:00:00,1.22,49.75,30.47,99.08,146.47,6.56,619.50,2016,11,19,22,0.20
2016-11-19 23:00:00,1.22,50.00,30.45,100.50,134.88,6.28,679.50,2016,11,19,23,0.20
2016-11-20 00:00:00,1.22,50.00,30.44,101.00,117.03,5.01,698.45,2016,11,20,0,0.20
2016-11-20 01:00:00,1.22,48.58,30.43,101.17,124.37,8.90,640.50,2016,11,20,1,0.20
2016-11-20 02:00:00,1.21,48.58,30.42,102.00,137.98,7.78,580.50,2016,11,20,2,0.19
2016-11-20 03:00:00,1.21,48.42,30.41,102.00,114.93,8.06,520.50,2016,11,20,3,0.19
2016-11-20 04:00:00,1.22,48.33,30.41,102.00,135.93,8.72,460.50,2016,11,20,4,0.20
2016-11-20 05:00:00,1.21,48.00,30.41,102.00,121.24,6.84,400.50,2016,11,20,5,0.19
2016-11-20 06:00:00,5.03,47.08,30.42,102.00,132.39,10.40,340.50,2016,11,20,6,1.62
2016-11-20 07:00:00,90.64,46.42,30.44,97.33,119.89,8.15,280.50,2016,11,20,7,4.51
2016-11-20 08:00:00,448.11,51.00,30.45,77.50,114.97,6.75,220.50,2016,11,20,8,6.11
2016-11-20 09:00:00,540.04,51.08,30.46,93.58,80.06,6.46,160.50,2016,11,20,9,6.29
2016-11-20 10:00:00,739.05,55.83,30.45,87.17,90.79,6.37,100.50,2016,11,20,10,6.61
2016-11-20 11:00:00,694.89,55.25,30.44,92.17,115.31,7.50,40.50,2016,11,20,11,6.54
2016-11-20 12:00:00,582.54,53.58,30.42,98.50,79.98,7.03,21.33,2016,11,20,12,6.37
2016-11-20 13:00:00,489.51,53.42,30.41,99.75,94.88,6.37,79.50,2016,11,20,13,6.19
2016-11-20 14:00:00,381.96,52.75,30.39,100.83,51.09,6.28,139.50,2016,11,20,14,5.95
2016-11-20 15:00:00,259.46,51.33,30.39,101.00,58.52,5.81,199.50,2016,11,20,15,5.56
2016-11-20 16:00:00,151.73,50.92,30.39,101.25,77.63,8.53,259.50,2016,11,20,16,5.02
2016-11-20 17:00:00,24.95,49.42,30.40,102.00,84.83,5.16,319.50,2016,11,20,17,3.22
2016-11-20 18:00:00,1.22,49.00,30.42,102.00,111.17,6.84,379.50,2016,11,20,18,0.19
2016-11-20 19:00:00,1.22,49.00,30.44,102.00,141.00,6.37,439.50,2016,11,20,19,0.20
2016-11-20 20:00:00,1.22,48.25,30.44,102.00,121.70,7.59,499.50,2016,11,20,20,0.20
2016-11-20 21:00:00,1.22,47.92,30.44,102.00,117.27,7.40,559.50,2016,11,20,21,0.20
2016-11-20 22:00:00,1.20,47.42,30.44,101.25,106.56,7.22,619.50,2016,11,20,22,0.18
2016-11-20 23:00:00,1.20,46.08,30.44,101.08,100.87,6.94,679.50,2016,11,20,23,0.18
2016-11-21 00:00:00,1.20,45.58,30.43,85.08,142.95,10.40,700.50,2016,11,21,0,0.18
2016-11-21 01:00:00,1.20,45.17,30.43,85.08,158.22,8.72,640.50,2016,11,21,1,0.18
2016-11-21 02:00:00,1.20,45.50,30.41,89.75,141.03,6.09,580.50,2016,11,21,2,0.18
2016-11-21 03:00:00,1.20,44.42,30.40,88.00,154.85,7.78,520.50,2016,11,21,3,0.18
2016-11-21 04:00:00,1.19,43.00,30.40,84.00,160.85,4.87,460.50,2016,11,21,4,0.18
2016-11-21 05:00:00,1.20,42.92,30.41,81.75,159.12,7.87,400.50,2016,11,21,5,0.18
2016-11-21 06:00:00,7.36,43.33,30.42,90.50,160.14,8.53,340.50,2016,11,21,6,2.00
2016-11-21 07:00:00,92.91,45.08,30.44,89.75,150.11,9.00,280.50,2016,11,21,7,4.53
2016-11-21 08:00:00,277.60,49.67,30.45,95.42,149.32,7.68,220.50,2016,11,21,8,5.63
2016-11-21 09:00:00,552.09,56.08,30.45,81.50,127.18,8.34,160.50,2016,11,21,9,6.31
2016-11-21 10:00:00,773.16,58.83,30.45,80.17,83.06,7.31,100.50,2016,11,21,10,6.65
2016-11-21 11:00:00,768.68,58.00,30.43,87.83,105.24,9.47,40.50,2016,11,21,11,6.64
2016-11-21 12:00:00,709.88,56.67,30.41,93.42,63.36,8.53,20.50,2016,11,21,12,6.57
2016-11-21 13:00:00,685.31,58.50,30.40,85.50,90.77,6.75,78.50,2016,11,21,13,6.53
2016-11-21 14:00:00,468.52,56.00,30.39,93.33,124.78,6.93,138.50,2016,11,21,14,6.15
2016-11-21 15:00:00,249.38,53.33,30.39,99.33,73.70,7.03,198.50,2016,11,21,15,5.52
2016-11-21 16:00:00,119.43,51.50,30.39,100.50,129.58,6.56,258.50,2016,11,21,16,4.78
2016-11-21 17:00:00,20.18,50.83,30.41,101.00,70.67,4.87,318.50,2016,11,21,17,3.00
2016-11-21 18:00:00,1.22,50.00,30.42,101.83,84.08,4.50,378.50,2016,11,21,18,0.20
2016-11-21 19:00:00,1.23,50.00,30.43,102.00,94.12,4.12,438.50,2016,11,21,19,0.20
2016-11-21 20:00:00,1.22,50.00,30.45,102.00,89.00,3.47,498.50,2016,11,21,20,0.20
2016-11-21 21:00:00,1.22,49.00,30.45,102.00,91.04,3.18,558.50,2016,11,21,21,0.20
2016-11-21 22:00:00,1.21,49.00,30.45,102.00,109.93,4.03,618.50,2016,11,21,22,0.19
2016-11-21 23:00:00,1.21,48.17,30.43,102.00,90.48,4.78,678.50,2016,11,21,23,0.19
2016-11-22 00:00:00,1.21,48.00,30.43,102.00,102.44,5.06,700.50,2016,11,22,0,0.19
2016-11-22 01:00:00,1.21,47.92,30.42,102.00,79.96,4.59,640.50,2016,11,22,1,0.19
2016-11-22 02:00:00,1.21,46.58,30.41,102.00,90.21,4.40,580.50,2016,11,22,2,0.19
2016-11-22 03:00:00,1.20,45.67,30.40,102.00,132.31,4.40,520.50,2016,11,22,3,0.19
2016-11-22 04:00:00,1.21,45.75,30.40,102.25,107.00,3.75,460.50,2016,11,22,4,0.19
2016-11-22 05:00:00,1.20,44.42,30.41,102.00,132.89,6.18,400.50,2016,11,22,5,0.19
2016-11-22 06:00:00,4.92,45.08,30.43,102.83,152.62,6.00,340.50,2016,11,22,6,1.59
2016-11-22 07:00:00,66.81,47.00,30.43,103.00,126.57,5.25,280.50,2016,11,22,7,4.20
2016-11-22 08:00:00,167.99,48.00,30.44,103.00,104.46,4.40,220.50,2016,11,22,8,5.12
2016-11-22 09:00:00,387.98,48.83,30.44,102.58,85.24,6.00,160.50,2016,11,22,9,5.96
2016-11-22 10:00:00,410.75,49.17,30.43,101.75,85.41,5.34,100.50,2016,11,22,10,6.02
2016-11-22 11:00:00,343.39,48.33,30.42,101.17,56.77,5.25,40.50,2016,11,22,11,5.84
2016-11-22 12:00:00,513.81,48.33,30.41,102.00,86.43,6.75,20.50,2016,11,22,12,6.24
2016-11-22 13:00:00,477.94,49.08,30.39,100.83,108.29,6.09,78.50,2016,11,22,13,6.17
2016-11-22 14:00:00,531.18,48.83,30.38,98.50,68.54,7.22,138.50,2016,11,22,14,6.28
2016-11-22 15:00:00,403.31,48.17,30.39,97.83,87.28,6.37,198.50,2016,11,22,15,6.00
2016-11-22 16:00:00,155.58,46.25,30.39,96.67,70.96,6.00,258.50,2016,11,22,16,5.05
2016-11-22 17:00:00,13.73,44.00,30.41,96.75,116.69,4.68,318.50,2016,11,22,17,2.62
2016-11-22 18:00:00,1.21,43.58,30.42,69.33,138.99,7.59,378.50,2016,11,22,18,0.19
2016-11-22 19:00:00,1.20,41.33,30.44,75.92,139.39,8.25,438.50,2016,11,22,19,0.18
2016-11-22 20:00:00,1.20,41.75,30.44,97.83,152.35,7.03,498.50,2016,11,22,20,0.18
2016-11-22 21:00:00,1.19,42.67,30.44,100.92,141.64,6.00,558.50,2016,11,22,21,0.17
2016-11-22 22:00:00,1.20,42.83,30.44,101.00,119.46,6.46,618.50,2016,11,22,22,0.18
2016-11-22 23:00:00,1.18,40.33,30.44,88.42,141.40,7.40,678.50,2016,11,22,23,0.17
2016-11-23 00:00:00,1.18,41.00,30.42,86.67,148.10,9.56,701.50,2016,11,23,0,0.17
2016-11-23 01:00:00,1.19,43.00,30.40,98.42,149.27,8.62,641.50,2016,11,23,1,0.17
2016-11-23 02:00:00,1.19,42.83,30.40,90.83,137.38,6.09,581.50,2016,11,23,2,0.17
2016-11-23 03:00:00,1.19,40.83,30.40,83.58,148.36,4.87,521.50,2016,11,23,3,0.17
2016-11-23 04:00:00,1.18,40.75,30.39,88.83,145.97,7.59,461.50,2016,11,23,4,0.17
2016-11-23 05:00:00,1.19,40.92,30.39,86.92,145.91,6.93,401.50,2016,11,23,5,0.18
2016-11-23 06:00:00,6.20,41.83,30.42,92.50,138.65,7.22,341.50,2016,11,23,6,1.82
2016-11-23 07:00:00,79.89,44.58,30.43,100.33,136.65,9.47,281.50,2016,11,23,7,4.38
2016-11-23 08:00:00,395.07,47.25,30.45,94.17,124.66,6.56,221.50,2016,11,23,8,5.98
2016-11-23 09:00:00,615.42,50.42,30.45,88.83,99.40,6.47,161.50,2016,11,23,9,6.42
2016-11-23 10:00:00,753.83,51.33,30.45,90.08,98.38,6.47,101.50,2016,11,23,10,6.63
2016-11-23 11:00:00,826.64,51.25,30.43,89.67,90.15,9.28,41.50,2016,11,23,11,6.72
